Date,Opening,User,Rating_dif,winner
8/28/21,C20,5,7,1
8/28/21,A00,5,2,1
8/29/21,A40,5,24,0
8/29/21,C21,5,9,1
8/29/21,C00,5,35,0
8/29/21,A20,5,13,0
8/25/21,C40,5,157,1
8/25/21,C20,5,0,1
8/29/21,A04,5,50,0
8/29/21,A00,5,131,0
8/29/21,A20,5,115,1
8/29/21,A43,5,92,0
8/29/21,A20,5,108,1
8/29/21,A00,5,124,0
8/29/21,B06,5,14,1
8/29/21,A13,5,47,0
8/29/21,A00,5,87,0
8/29/21,A00,5,35,1
8/29/21,B06,5,95,0
8/29/21,A15,5,83,0
8/29/21,A00,5,171,1
8/29/21,A20,5,24,0
8/29/21,A02,5,56,1
8/29/21,C20,5,94,0
8/29/21,B01,5,77,1
8/29/21,B06,5,49,0
8/29/21,A04,5,78,1
8/29/21,A15,5,90,0
8/29/21,B07,5,102,0
8/29/21,A80,5,82,1
8/29/21,C20,5,124,1
8/29/21,A02,5,97,0
8/29/21,A00,5,60,1
8/29/21,A40,5,67,0
8/29/21,C20,5,79,0
8/29/21,A00,5,23,0
8/29/21,B06,5,153,0
8/29/21,A20,5,75,1
8/29/21,A04,5,137,1
8/29/21,B00,5,5,1
8/29/21,B00,5,19,1
8/29/21,A01,5,77,0
8/29/21,C41,5,89,1
8/29/21,A00,5,11,1
8/29/21,A10,5,138,1
8/29/21,B00,5,155,1
8/29/21,A40,5,35,0
8/30/21,A01,5,58,1
8/30/21,B00,5,12,1
8/23/21,A45,1,449,1
8/30/21,A01,5,33,1
8/30/21,A00,5,158,1
8/30/21,B00,5,61,1
8/30/21,A01,5,75,0
8/30/21,B01,5,55,1
8/30/21,A00,5,69,0
8/30/21,B06,5,49,1
8/30/21,A00,5,5,1
8/30/21,D00,5,32,0
8/30/21,A00,5,118,0
8/30/21,B00,5,146,0
8/30/21,A00,5,47,0
8/30/21,B06,5,47,0
8/30/21,B06,5,5,0
8/30/21,B20,5,15,1
8/30/21,A00,5,2,1
8/30/21,A00,5,5,0
8/30/21,B01,5,164,0
8/30/21,A00,5,18,1
8/30/21,B06,5,44,0
8/30/21,C23,5,101,0
8/30/21,A00,5,7,0
8/30/21,C40,5,9,1
8/30/21,A00,5,98,0
8/31/21,A10,5,42,0
8/31/21,A04,5,56,0
8/31/21,A43,5,46,1
9/1/21,A20,5,63,0
9/1/21,A40,5,113,0
8/25/21,C20,5,176,1
9/1/21,A12,5,47,0
9/1/21,B20,5,53,1
9/1/21,C00,5,93,0
9/1/21,A00,5,90,0
9/1/21,C41,5,53,1
9/1/21,C40,5,109,1
9/1/21,D00,5,16,1
9/1/21,A01,5,92,0
8/31/21,D00,5,39,1
9/2/21,B01,5,36,0
9/2/21,A00,5,28,0
9/2/21,B23,5,40,0
9/2/21,D00,5,1,1
9/2/21,A43,5,52,1
9/2/21,B01,5,81,1
9/2/21,A00,5,103,1
9/2/21,A43,5,33,0
9/2/21,A00,5,46,1
9/2/21,A00,5,31,0
9/2/21,A00,5,112,0
9/2/21,B02,5,83,1
9/2/21,A00,5,34,1
9/2/21,B01,5,9,1
9/2/21,A00,5,27,0
9/2/21,A00,5,80,1
9/2/21,A51,5,45,0
9/2/21,A00,5,49,0
9/2/21,A00,5,90,1
9/3/21,A00,5,44,1
9/3/21,B01,5,5,1
9/3/21,A00,5,19,1
9/3/21,B01,5,97,0
9/3/21,A00,5,109,0
9/3/21,B01,5,121,0
9/3/21,C42,5,131,0
9/3/21,C40,5,141,0
9/3/21,C23,5,6,1
8/30/21,A00,5,429,1
9/3/21,A00,5,37,0
9/3/21,B01,5,77,0
9/3/21,A00,5,157,0
9/3/21,C25,5,74,0
9/3/21,A20,5,4,0
9/3/21,A00,5,6,1
9/4/21,B01,5,56,0
9/4/21,C40,5,153,1
9/4/21,A00,5,2,1
9/4/21,C28,5,57,0
9/5/21,B12,5,60,1
9/5/21,C26,5,35,1
9/2/21,B20,5,160,1
9/5/21,C41,5,27,1
9/5/21,B07,5,69,0
9/6/21,A10,5,30,1
9/6/21,B30,5,51,1
9/6/21,A34,5,2,1
9/6/21,B23,5,32,1
9/6/21,A00,5,128,0
9/6/21,C00,5,138,0
9/6/21,A00,5,3,0
9/6/21,A00,5,8,0
9/6/21,D00,5,2,1
9/6/21,C42,5,130,0
9/6/21,A00,5,69,1
9/6/21,A00,5,38,0
9/6/21,B01,5,77,1
9/6/21,A00,5,6,1
9/6/21,D06,5,33,0
9/6/21,A00,5,106,0
9/6/21,C21,5,36,1
9/6/21,D00,5,20,1
9/6/21,C00,5,27,1
9/6/21,A00,5,41,0
9/6/21,B07,5,23,1
9/6/21,A34,5,54,1
9/6/21,A43,5,27,0
9/6/21,A00,5,93,1
9/6/21,A00,5,124,1
9/6/21,A00,5,81,0
9/6/21,D20,5,0,0
9/6/21,B27,5,74,1
9/6/21,A00,5,8,1
9/6/21,A10,5,73,1
9/6/21,B02,5,149,1
9/6/21,A43,5,27,1
9/6/21,B01,5,75,0
9/7/21,A30,5,32,1
9/7/21,B01,5,34,1
9/7/21,A43,5,60,1
9/7/21,B01,5,98,0
9/8/21,A40,5,13,1
9/8/21,A06,5,9,1
9/8/21,C20,5,18,1
9/8/21,C00,5,35,1
9/8/21,B01,5,37,0
9/8/21,B00,5,2,1
9/8/21,B01,5,34,0
9/8/21,A00,5,48,0
9/8/21,B01,5,30,1
9/8/21,B01,5,98,1
9/9/21,A10,5,61,0
9/9/21,A00,5,56,0
9/9/21,A02,5,81,1
9/9/21,A01,5,17,0
9/9/21,B01,5,25,1
9/9/21,A00,5,30,0
9/9/21,A40,5,24,0
9/9/21,A36,5,14,0
9/9/21,A20,5,74,0
9/9/21,A10,5,42,1
9/9/21,A41,5,80,0
9/9/21,B01,5,21,0
9/9/21,A20,5,5,1
9/9/21,B01,5,44,0
9/9/21,B10,5,144,1
9/9/21,B02,5,52,1
9/9/21,B01,5,30,0
9/9/21,A10,5,31,0
9/9/21,B01,5,45,1
9/9/21,A20,5,82,1
9/2/21,C20,5,40,1
9/10/21,C00,5,9,1
9/10/21,C41,5,95,1
9/10/21,A43,5,107,0
9/10/21,D02,5,87,1
9/10/21,A43,5,32,1
9/10/21,A20,5,2,1
9/10/21,A01,5,71,1
9/10/21,A00,5,127,1
9/11/21,B01,5,65,1
9/11/21,C00,5,36,0
9/11/21,A00,5,30,0
9/11/21,A20,5,37,0
9/11/21,B01,5,77,0
9/11/21,B07,5,45,0
9/11/21,A00,5,11,0
9/2/21,B01,5,222,1
9/12/21,A20,5,70,1
9/12/21,B02,5,38,0
9/12/21,C20,5,70,1
9/12/21,A13,5,42,1
9/12/21,A43,5,6,0
9/12/21,A00,5,5,1
9/12/21,A43,5,67,1
9/12/21,B01,5,158,0
9/12/21,A10,5,29,1
9/12/21,A00,5,97,0
9/12/21,A00,5,59,0
9/12/21,A10,5,16,0
9/12/21,A00,5,97,0
9/12/21,B01,5,100,1
9/13/21,C20,5,12,0
9/13/21,B01,5,64,0
9/13/21,B20,5,100,0
9/13/21,A00,5,50,0
9/13/21,A20,5,28,1
9/14/21,A00,5,157,0
9/14/21,B01,5,111,1
9/14/21,A00,5,80,1
9/14/21,A00,5,7,1
9/14/21,A00,5,34,1
9/14/21,B01,5,51,0
9/14/21,A00,5,5,0
9/14/21,B01,5,4,0
9/14/21,A00,5,24,0
9/14/21,B02,5,70,1
9/15/21,D02,5,136,0
9/16/21,B01,5,41,0
9/5/21,A25,5,59,1
9/17/21,A00,5,62,1
9/17/21,B21,5,44,0
9/17/21,A04,5,82,1
9/17/21,A00,5,100,0
9/17/21,A00,5,11,1
9/17/21,B01,5,122,1
9/17/21,A00,5,113,1
9/17/21,A00,5,129,1
9/18/21,B01,5,104,0
9/19/21,A43,5,13,1
9/19/21,A00,5,3,1
9/19/21,A43,5,19,1
9/19/21,A00,5,35,1
9/19/21,D00,5,49,1
9/19/21,A04,5,92,1
9/19/21,B01,5,61,1
9/19/21,B20,5,127,1
9/19/21,B01,5,59,1
9/19/21,A04,5,52,0
9/19/21,A00,5,50,1
9/19/21,A00,5,34,0
9/19/21,A04,5,61,1
9/12/21,A09,5,229,1
9/20/21,B00,5,39,1
9/20/21,B27,5,15,1
9/20/21,B02,5,29,1
9/20/21,A43,5,18,1
9/20/21,A00,5,2,0
9/20/21,D06,5,14,0
9/20/21,A10,5,123,1
9/20/21,A00,5,78,0
9/20/21,A28,5,35,0
9/2/21,A22,5,125,0
9/20/21,A43,5,23,0
9/20/21,A00,5,11,1
9/20/21,A00,5,19,0
9/20/21,A00,5,38,1
9/20/21,C00,5,28,1
9/21/21,A00,5,31,1
9/21/21,A25,5,26,0
9/21/21,B22,5,70,1
9/21/21,B27,5,47,1
9/21/21,A00,5,40,1
9/22/21,B06,5,18,0
9/22/21,A40,5,107,0
9/23/21,A00,5,29,1
9/23/21,A43,5,11,0
9/23/21,C00,5,59,1
9/24/21,A00,5,26,0
9/24/21,A00,5,0,1
9/24/21,A00,5,157,1
9/24/21,A00,5,77,0
9/24/21,B01,5,41,1
9/25/21,A00,5,1,0
9/25/21,A43,5,50,1
9/25/21,B40,5,46,1
9/25/21,A20,5,39,0
9/26/21,A00,5,78,0
9/18/21,A30,5,46,1
9/26/21,A43,5,85,1
9/27/21,B21,5,43,1
9/27/21,A00,5,4,1
9/27/21,B02,5,70,0
9/28/21,A00,5,4,0
9/28/21,C20,5,7,0
9/28/21,B01,5,23,1
9/28/21,B01,5,16,1
9/28/21,B20,5,199,1
9/28/21,A00,5,11,0
9/28/21,D02,5,40,0
9/28/21,B02,5,24,1
9/29/21,B01,5,92,0
9/29/21,A00,5,93,1
9/29/21,B01,5,31,1
9/29/21,A15,5,29,1
9/30/21,A20,5,2,1
9/30/21,A30,5,68,0
9/30/21,B30,5,1,0
9/30/21,A04,5,44,0
9/30/21,A15,5,47,0
9/30/21,A13,5,17,1
9/30/21,B29,5,94,0
9/30/21,B01,5,92,0
9/20/21,A46,5,269,1
10/1/21,B20,5,4,1
10/1/21,A02,5,128,0
10/1/21,A10,5,26,1
10/1/21,A30,5,12,1
10/1/21,A09,5,68,0
10/1/21,B01,5,39,0
10/1/21,A20,5,158,0
10/1/21,B21,5,121,1
10/1/21,A41,5,59,0
10/2/21,A28,5,79,0
10/2/21,B29,5,132,1
10/2/21,B23,5,2,0
10/2/21,B21,5,21,1
10/2/21,A21,5,7,0
10/2/21,A06,5,11,0
10/2/21,A00,5,62,1
10/2/21,B20,5,91,1
10/2/21,B20,5,135,1
10/2/21,B07,5,75,0
10/1/21,B20,5,64,0
9/20/21,A00,5,67,0
10/4/21,A40,5,30,1
10/5/21,C25,5,44,0
10/6/21,A05,5,100,1
10/6/21,B10,5,70,1
10/6/21,A00,5,38,1
10/7/21,B20,5,65,0
10/7/21,A10,5,116,0
10/8/21,B20,5,19,1
10/8/21,A20,5,5,0
10/8/21,A43,5,22,1
10/8/21,A10,5,76,1
10/8/21,A04,5,32,1
10/8/21,B29,5,73,0
10/8/21,A20,5,57,0
10/8/21,B23,5,39,0
10/8/21,A10,5,72,0
10/8/21,B21,5,26,1
10/8/21,A20,5,23,0
10/8/21,B00,5,36,0
10/9/21,B50,5,37,1
10/9/21,A20,5,50,0
10/9/21,C42,5,36,1
10/9/21,A13,5,204,1
10/10/21,C20,5,68,1
10/10/21,A05,5,64,0
10/10/21,B20,5,19,0
10/6/21,B22,5,207,0
10/10/21,B01,5,40,0
10/1/21,A06,5,227,0
10/11/21,A10,5,141,0
10/11/21,B00,5,1,0
10/11/21,B20,5,77,0
10/11/21,A10,5,78,1
10/11/21,D30,5,136,1
10/11/21,A43,5,63,1
10/11/21,A10,5,70,0
10/11/21,A45,5,107,0
10/11/21,A20,5,33,1
10/11/21,B07,5,35,0
10/12/21,A00,5,2,1
10/12/21,A09,5,91,1
10/12/21,A40,5,17,0
10/10/21,A13,5,127,0
10/10/21,B30,5,206,0
10/16/21,B01,5,62,1
10/16/21,B01,5,105,1
10/16/21,A13,5,19,0
10/16/21,A25,5,17,0
10/16/21,A20,5,15,0
10/16/21,A00,5,53,1
10/17/21,B20,5,15,0
10/17/21,A28,5,94,1
10/17/21,A30,5,106,1
10/17/21,A10,5,24,0
10/17/21,A40,5,84,0
10/18/21,A04,5,25,0
10/18/21,A43,5,43,0
10/18/21,A20,5,26,1
10/18/21,A13,5,0,1
10/1/21,A30,5,34,1
10/18/21,A10,5,124,0
10/18/21,A20,5,2,1
10/18/21,C00,5,102,0
10/18/21,A20,5,74,1
10/18/21,A40,5,24,0
10/18/21,B02,5,24,1
10/18/21,B20,5,77,1
10/18/21,A20,5,1,1
10/18/21,A04,5,139,1
10/18/21,A00,5,3,0
10/18/21,A40,5,23,0
10/19/21,A00,5,5,1
10/19/21,A20,5,65,0
10/19/21,A15,5,31,1
10/19/21,A40,5,160,1
10/19/21,A20,5,89,0
10/19/21,B40,5,93,1
10/19/21,A00,5,18,0
10/19/21,B40,5,78,0
10/19/21,C00,5,30,0
10/20/21,A20,5,41,0
10/20/21,A40,5,21,0
10/20/21,C00,5,48,0
10/21/21,C00,5,15,1
10/21/21,A20,5,29,0
10/21/21,C00,5,119,0
10/21/21,B40,5,75,0
10/21/21,A01,5,101,0
10/21/21,A04,5,1,1
10/22/21,A20,5,50,1
10/22/21,B21,5,12,1
10/22/21,A00,5,24,0
10/22/21,A20,5,98,0
10/22/21,A20,5,65,0
10/22/21,A40,5,24,0
10/22/21,A20,5,31,1
10/22/21,B40,5,50,1
10/12/21,B20,5,153,1
10/22/21,C00,5,64,0
10/4/21,A45,5,17,1
10/24/21,A00,5,30,1
10/24/21,A43,5,83,0
10/25/21,A10,5,55,1
10/25/21,B29,5,93,1
10/25/21,A00,5,0,1
10/25/21,A20,5,45,0
10/25/21,A20,5,137,0
10/25/21,A04,5,27,0
10/25/21,B07,5,85,0
10/25/21,C00,5,17,1
10/25/21,A00,5,1,1
10/26/21,A20,5,120,1
10/26/21,B22,5,130,0
10/26/21,A04,5,140,0
10/26/21,A20,5,28,0
10/26/21,D06,5,44,0
10/26/21,B20,5,40,0
10/26/21,C44,5,32,0
10/26/21,B32,5,20,0
10/26/21,A04,5,19,1
10/26/21,A00,5,2,1
10/26/21,C00,5,48,0
10/26/21,B23,5,15,0
10/27/21,A00,5,34,1
10/27/21,B27,5,16,1
10/27/21,A04,5,0,1
10/27/21,A20,5,24,1
10/27/21,A00,5,50,0
10/27/21,B23,5,11,1
10/27/21,A04,5,13,1
10/27/21,A10,5,4,1
10/27/21,A20,5,83,0
10/27/21,B20,5,23,0
10/27/21,A40,5,94,1
10/28/21,A04,5,29,1
10/28/21,A00,5,68,1
10/28/21,A40,5,13,0
10/28/21,C23,5,148,0
10/28/21,C20,5,118,1
10/28/21,A00,5,185,0
10/28/21,A20,5,111,0
10/28/21,C00,5,60,1
10/28/21,A00,5,42,1
10/28/21,A40,5,20,0
10/28/21,A15,5,7,1
10/22/21,A06,5,156,0
10/29/21,B20,5,43,0
10/29/21,A04,5,25,0
10/29/21,B07,5,122,0
10/29/21,D02,5,132,0
10/29/21,B07,5,29,0
10/29/21,D00,5,57,1
10/29/21,C00,5,39,1
10/29/21,A04,5,21,1
10/29/21,B00,5,5,1
10/29/21,A00,5,11,1
10/29/21,C00,5,27,1
10/29/21,A10,5,41,1
10/30/21,B01,5,93,0
10/30/21,A20,5,3,1
10/31/21,A00,5,189,0
10/31/21,A10,5,197,0
10/31/21,A20,5,143,0
10/31/21,C00,5,35,1
10/31/21,C26,5,58,1
10/31/21,B07,5,30,1
10/31/21,A20,5,99,1
10/31/21,B07,5,14,1
10/31/21,A06,5,90,1
10/31/21,B20,5,106,1
10/31/21,B50,5,87,1
10/31/21,A20,5,75,0
10/31/21,A40,5,55,0
10/31/21,A40,5,69,1
10/31/21,B07,5,81,1
10/31/21,A00,5,24,0
10/31/21,C00,5,36,0
10/31/21,A00,5,18,1
10/31/21,B07,5,18,0
10/31/21,A11,5,2,1
10/31/21,A45,5,19,1
10/31/21,A00,5,39,1
10/31/21,A00,5,4,1
10/31/21,B40,5,39,1
10/31/21,C20,5,48,0
10/31/21,A20,5,29,1
10/31/21,C00,5,11,1
10/31/21,B07,5,56,1
10/31/21,A00,5,37,1
10/31/21,A00,5,58,1
10/31/21,A04,5,19,0
10/31/21,C00,5,82,1
10/31/21,C02,5,80,0
10/31/21,A00,5,41,1
10/31/21,A20,5,81,1
10/31/21,A00,5,141,1
10/31/21,C00,5,45,1
10/31/21,A06,5,5,0
10/31/21,B40,5,16,0
10/31/21,C00,5,12,0
10/31/21,A40,5,124,1
10/31/21,C00,5,154,0
10/31/21,C00,5,6,1
10/31/21,C00,5,94,0
11/1/21,A20,5,21,1
11/1/21,A00,5,71,0
11/1/21,C20,5,8,1
11/1/21,C00,5,72,0
11/1/21,A40,5,35,1
11/1/21,B40,5,32,0
11/1/21,A00,5,171,0
11/1/21,A40,5,51,0
11/1/21,C00,5,77,0
11/1/21,C00,5,74,1
11/1/21,C33,5,45,1
11/1/21,A40,5,2,1
11/1/21,B20,5,100,0
11/1/21,A00,5,66,0
11/1/21,A00,5,42,1
11/1/21,B23,5,26,1
11/1/21,B27,5,80,1
11/1/21,C20,5,11,1
11/1/21,D00,5,28,0
11/1/21,C00,5,5,1
11/1/21,A02,5,111,0
11/1/21,A00,5,98,0
11/1/21,C20,5,43,1
11/1/21,B10,5,0,0
11/1/21,C20,5,65,0
11/1/21,C41,5,47,1
11/1/21,C41,5,57,1
11/1/21,A45,5,36,1
11/1/21,C20,5,2,1
11/1/21,B01,5,29,0
11/1/21,B00,5,51,0
11/1/21,C41,5,208,1
11/1/21,C21,5,18,1
11/1/21,D00,5,144,1
11/1/21,B01,5,33,0
11/1/21,C20,5,10,1
11/1/21,A40,5,111,1
11/1/21,C41,5,55,1
11/1/21,A40,5,5,1
11/1/21,C00,5,12,0
11/1/21,B10,5,143,1
11/1/21,C23,5,44,0
11/1/21,C00,5,2,1
11/1/21,C41,5,84,0
11/2/21,D00,5,30,0
11/2/21,C20,5,31,0
11/2/21,D06,5,20,0
11/2/21,C41,5,43,1
11/2/21,B10,5,82,0
11/2/21,D20,5,33,0
11/2/21,D00,5,47,0
11/2/21,D00,5,4,0
11/2/21,D00,5,124,1
11/2/21,C28,5,32,0
11/2/21,D06,5,58,0
11/2/21,C41,5,37,1
11/2/21,A00,5,78,1
11/2/21,C20,5,58,0
11/2/21,D30,5,43,0
11/2/21,A40,5,64,1
11/2/21,B15,5,78,0
11/2/21,A45,5,87,0
11/2/21,D00,5,117,1
11/2/21,A00,5,13,1
11/2/21,C41,5,41,0
11/2/21,A00,5,109,0
11/2/21,B21,5,50,0
11/2/21,B00,5,17,0
11/2/21,B20,5,7,1
11/2/21,C44,5,9,0
11/2/21,A00,5,17,1
11/2/21,B20,5,71,1
11/2/21,A20,5,37,0
11/3/21,B20,5,72,0
11/3/21,D02,5,34,1
11/3/21,B02,5,17,0
11/3/21,B01,5,27,0
10/20/21,B23,5,244,1
11/4/21,A40,5,6,1
11/4/21,B07,5,65,1
11/4/21,A46,5,92,0
11/4/21,A10,5,2,0
11/4/21,B07,5,100,0
11/4/21,B07,5,25,1
11/4/21,C20,5,73,1
11/4/21,A20,5,80,1
11/4/21,C01,5,35,0
11/4/21,A40,5,6,1
11/6/21,C40,5,9,0
11/6/21,C00,5,13,0
10/27/21,A20,5,139,0
11/7/21,C20,5,1,0
11/7/21,D00,5,84,0
11/7/21,A43,5,52,1
11/7/21,C20,5,86,0
10/31/21,C00,5,255,0
11/8/21,C41,5,37,1
11/8/21,C20,5,41,1
11/8/21,A28,5,106,0
11/8/21,A43,5,51,1
11/9/21,D00,5,70,1
11/9/21,B20,5,41,0
11/9/21,A10,5,48,1
11/9/21,A20,5,157,1
11/9/21,A00,5,73,1
11/9/21,A21,5,5,1
11/9/21,C00,5,53,0
11/9/21,C00,5,48,1
11/9/21,C00,5,59,0
11/9/21,A00,5,38,1
11/9/21,A10,5,16,0
11/10/21,C41,5,35,0
10/31/21,A00,5,183,0
11/10/21,B07,5,17,0
11/10/21,C20,5,12,1
11/10/21,A15,5,8,1
11/10/21,C24,5,159,1
11/10/21,C20,5,37,0
11/10/21,D00,5,4,0
11/10/21,A53,5,47,0
11/10/21,C41,5,28,0
11/10/21,C00,5,28,0
11/10/21,A30,5,7,0
11/10/21,A20,5,43,1
11/10/21,A20,5,29,0
11/10/21,C50,5,17,0
11/10/21,D00,5,1,0
11/12/21,A04,5,32,0
11/13/21,C00,5,44,0
11/13/21,B06,5,11,1
11/13/21,A40,5,15,1
11/14/21,B21,5,28,1
11/14/21,A30,5,10,0
11/14/21,B20,5,45,0
11/14/21,D06,5,84,0
11/14/21,B07,5,97,0
11/14/21,A10,5,130,1
11/14/21,A00,5,1,0
11/14/21,C00,5,34,0
11/14/21,A02,5,62,1
11/14/21,A00,5,16,0
11/14/21,A01,5,39,0
11/14/21,A01,5,19,1
11/14/21,A10,5,6,1
11/14/21,A00,5,51,0
11/14/21,A00,5,65,0
11/14/21,B21,5,118,1
11/14/21,A20,5,148,1
11/14/21,A00,5,22,1
11/14/21,A10,5,38,1
11/14/21,B50,5,14,0
11/14/21,A13,5,46,1
11/14/21,A15,5,22,1
11/14/21,A00,5,86,1
11/14/21,A40,5,20,0
11/14/21,A00,5,57,0
11/14/21,A40,5,54,1
11/14/21,A04,5,40,0
11/14/21,A00,5,29,1
11/14/21,B23,5,12,0
11/14/21,A00,5,6,1
11/15/21,C00,5,97,0
11/15/21,A00,5,1,1
11/15/21,B00,5,70,1
11/15/21,A00,5,24,0
11/15/21,A40,5,4,1
11/15/21,A00,5,29,0
11/15/21,C00,5,64,0
11/15/21,C20,5,100,0
11/8/21,A00,5,29,1
11/15/21,C20,5,31,0
11/15/21,A40,5,37,0
11/15/21,A01,5,0,1
11/15/21,C00,5,33,1
11/15/21,C20,5,80,0
11/15/21,B40,5,92,0
11/15/21,C20,5,68,1
11/15/21,C00,5,120,0
11/15/21,A10,5,72,1
11/15/21,A00,5,45,0
11/15/21,A00,5,5,0
11/15/21,A01,5,18,0
11/16/21,A01,5,120,1
11/16/21,A00,5,46,0
11/16/21,C26,5,37,1
11/16/21,C20,5,86,0
11/16/21,B23,5,21,1
11/16/21,A40,5,141,0
11/16/21,C00,5,44,0
11/16/21,A01,5,59,1
11/16/21,B20,5,41,0
11/16/21,D00,5,19,0
11/16/21,C20,5,39,1
11/16/21,C20,5,85,0
11/16/21,A01,5,35,0
11/16/21,A00,5,93,0
11/16/21,A40,5,25,1
11/16/21,C00,5,83,0
11/16/21,A00,5,76,1
11/16/21,C00,5,57,0
11/16/21,C20,5,77,1
11/16/21,A00,5,60,0
11/13/21,C20,5,40,1
11/17/21,C00,5,24,1
11/17/21,B01,5,92,0
11/17/21,B40,5,104,0
11/17/21,A01,5,116,0
11/17/21,A00,5,61,0
11/17/21,C00,5,47,1
11/18/21,D00,5,108,1
11/18/21,C00,5,89,0
11/18/21,C00,5,80,0
11/18/21,A00,5,24,1
11/18/21,C41,5,33,1
11/18/21,C20,5,31,0
11/18/21,A40,5,62,0
11/18/21,C40,5,64,0
11/18/21,A00,5,116,0
11/18/21,D00,5,175,1
11/18/21,C00,5,60,0
11/18/21,A20,5,11,1
11/18/21,A40,5,21,0
11/18/21,A40,5,52,1
11/18/21,D00,5,27,0
11/18/21,C20,5,99,1
11/18/21,C20,5,41,0
11/18/21,A40,5,106,0
11/18/21,C20,5,78,1
11/18/21,A40,5,4,0
11/18/21,C20,5,46,0
11/18/21,D00,5,4,1
11/18/21,A00,5,143,1
11/18/21,A00,5,19,0
11/15/21,B00,5,185,0
11/18/21,B07,5,63,0
11/18/21,C20,5,29,1
11/18/21,C00,5,11,1
11/18/21,B01,5,38,1
11/18/21,C20,5,28,0
11/18/21,C00,5,55,1
11/18/21,C00,5,125,1
11/18/21,C26,5,86,0
11/19/21,C20,5,54,0
11/19/21,C20,5,84,1
11/19/21,C20,5,47,1
11/19/21,C00,5,67,1
11/19/21,A00,5,54,1
11/19/21,A01,5,73,0
11/21/21,C41,5,5,0
11/11/21,A50,5,14,1
11/22/21,C20,5,81,1
11/22/21,B00,5,27,1
11/22/21,C22,5,87,0
11/22/21,C41,5,18,0
11/23/21,A00,5,30,1
11/23/21,C41,5,51,0
11/23/21,C00,5,2,0
11/23/21,C20,5,66,0
11/23/21,A30,5,112,1
11/23/21,C41,5,28,0
11/23/21,A00,5,153,1
11/23/21,C20,5,28,1
11/23/21,A00,5,20,1
11/23/21,C20,5,78,0
11/23/21,C42,5,59,1
11/23/21,C41,5,27,1
11/24/21,C20,5,3,1
11/24/21,B02,5,51,0
11/24/21,C20,5,64,1
11/24/21,C26,5,28,1
11/24/21,B50,5,129,1
11/25/21,D00,5,32,0
11/25/21,A40,5,157,1
11/25/21,A40,5,11,1
11/25/21,C20,5,19,0
11/25/21,C41,5,3,1
11/25/21,C41,5,102,0
11/25/21,C20,5,11,1
11/25/21,C20,5,124,1
11/25/21,A04,5,36,0
11/25/21,A50,5,18,1
11/25/21,C41,5,55,1
11/25/21,D02,5,6,1
11/25/21,C00,5,86,1
11/25/21,C20,5,114,1
11/25/21,C41,5,78,1
11/26/21,C20,5,64,1
11/26/21,C24,5,39,0
11/18/21,C20,5,130,1
11/26/21,D00,5,80,1
11/28/21,D00,5,41,0
11/28/21,C21,5,27,0
11/28/21,C00,5,24,0
11/28/21,C42,5,2,1
11/28/21,C20,5,145,1
11/28/21,A00,5,155,1
11/28/21,C00,5,165,1
11/28/21,A00,5,47,0
11/28/21,A13,5,29,1
11/28/21,C40,5,35,1
11/28/21,B23,5,28,0
11/28/21,A11,5,38,0
11/30/21,C00,5,160,1
12/4/21,C21,5,59,0
12/5/21,C20,5,119,0
12/8/21,C20,5,110,0
12/8/21,A40,5,126,1
12/8/21,D00,5,42,1
12/8/21,A20,5,5,1
12/11/21,A20,5,37,1
12/11/21,A40,5,55,0
12/11/21,C00,5,53,0
12/11/21,C20,5,30,1
12/11/21,D30,5,47,1
12/11/21,B07,5,24,0
12/11/21,A05,5,26,0
12/11/21,A10,5,41,1
12/11/21,C00,5,61,0
